iter	MAPE	RMSE	R2	MAE
4131	0.008426585429	0.1557714864	0.9775555847	0.1101768691
4132	0.008426218128	0.1557631076	0.9775579991	0.110172192
4133	0.008426015018	0.1557578641	0.97755951	0.1101695824
4134	0.008425545737	0.155751035	0.9775614778	0.1101634629
4135	0.008425170767	0.1557413809	0.9775642593	0.1101586355
4136	0.008424990349	0.1557373999	0.9775654063	0.1101564204
4137	0.008424432204	0.1557302625	0.9775674626	0.110148402
4138	0.008424095485	0.1557224473	0.9775697141	0.1101440867
4139	0.008423830839	0.1557178744	0.9775710314	0.1101401739
4140	0.008423715859	0.1557147276	0.9775719379	0.1101387005
4141	0.008423560287	0.1557105857	0.977573131	0.1101367977
4142	0.008423345691	0.1557055792	0.9775745732	0.1101339624
4143	0.008422778814	0.1556937024	0.9775779941	0.1101268113
4144	0.008422472282	0.1556852983	0.9775804147	0.1101227074
4145	0.008422117892	0.1556779338	0.9775825357	0.110118056
4146	0.008421845882	0.1556720831	0.9775842207	0.1101141316
4147	0.008421592829	0.1556654983	0.9775861169	0.1101111521
4148	0.008421369432	0.1556604326	0.9775875757	0.110108116
4149	0.008421108686	0.1556542562	0.9775893543	0.1101046008
4150	0.008420904891	0.1556482786	0.9775910755	0.1101019578
4151	0.00842056233	0.1556375059	0.9775941773	0.110097257
4152	0.008420528458	0.1556367245	0.9775944023	0.1100967942
4153	0.008420359117	0.1556328455	0.9775955192	0.1100946653
4154	0.008419688798	0.1556238634	0.9775981051	0.1100855508
4155	0.008419210311	0.1556135531	0.9776010734	0.1100788695
4156	0.008418881886	0.1556069625	0.9776029706	0.1100749604
4157	0.008418425948	0.1555978751	0.9776055865	0.1100694044
4158	0.008418134841	0.1555923879	0.977607166	0.1100655875
4159	0.008417874058	0.1555878871	0.9776084615	0.1100621515
4160	0.008417517819	0.1555794435	0.9776108917	0.1100577325
4161	0.008417306328	0.1555758109	0.9776119372	0.1100547143
4162	0.008417086354	0.1555689859	0.9776139015	0.1100518583
4163	0.008416740596	0.1555590588	0.9776167584	0.1100475637
4164	0.00841643357	0.1555522041	0.977618731	0.1100437544
4165	0.008416089036	0.1555450535	0.9776207886	0.1100389408
4166	0.008415713924	0.1555373455	0.9776230066	0.1100342825
4167	0.008415384115	0.1555238229	0.9776268974	0.1100299472
4168	0.008414926747	0.1555160564	0.9776291318	0.110024006
4169	0.008414517065	0.155506952	0.9776317511	0.1100190333
4170	0.008414423135	0.1555030682	0.9776328684	0.1100179273
4171	0.008414230703	0.1554991805	0.9776339867	0.1100153005
4172	0.008413792416	0.1554901156	0.9776365943	0.1100096964
4173	0.008413366009	0.1554813229	0.9776391235	0.1100045715
4174	0.008413104904	0.1554759699	0.9776406632	0.1100010884
4175	0.0084127718	0.15546802	0.9776429497	0.1099963162
4176	0.008412439429	0.1554606693	0.9776450638	0.1099921786
4177	0.008412187645	0.155454228	0.9776469162	0.1099890128
4178	0.008411863002	0.1554502822	0.9776480509	0.1099843651
4179	0.00841166602	0.1554452694	0.9776494925	0.1099819074
4180	0.008411423306	0.1554386964	0.9776513826	0.1099789336
4181	0.008411398008	0.1554379858	0.977651587	0.1099785771
4182	0.008411177079	0.1554321583	0.9776532627	0.1099758508
4183	0.008411050672	0.1554290812	0.9776541474	0.1099741365
4184	0.00841063026	0.155421351	0.9776563701	0.1099685397
4185	0.008410418783	0.1554156683	0.977658004	0.1099659752
4186	0.008410183434	0.1554106443	0.9776594484	0.1099630834
4187	0.008409770665	0.1553993082	0.9776627075	0.1099578864
4188	0.008409516804	0.155394363	0.9776641291	0.1099545804
4189	0.008409393641	0.1553879893	0.9776659614	0.1099530494
4190	0.008408973424	0.1553798359	0.9776683051	0.1099477071
4191	0.008408711129	0.1553743135	0.9776698925	0.1099443571
4192	0.008408304768	0.1553663739	0.9776721745	0.1099392113
4193	0.00840786314	0.155356953	0.9776748822	0.1099335069
4194	0.008407548699	0.1553514667	0.977676459	0.1099292848
4195	0.008407131351	0.1553415151	0.9776793189	0.1099240719
4196	0.008406340221	0.1553316401	0.9776821567	0.1099132114
4197	0.008406075012	0.1553265131	0.9776836299	0.1099097186
4198	0.008405704551	0.1553193819	0.977685679	0.1099052069
4199	0.008405491418	0.1553149835	0.9776869428	0.1099024515
4200	0.008405222144	0.155307546	0.9776890797	0.1098984416
4201	0.008405017739	0.1553029852	0.9776903901	0.1098955407
4202	0.008404860087	0.1552977757	0.9776918868	0.1098935023
4203	0.008404562858	0.1552917449	0.9776936194	0.1098898971
4204	0.00840434815	0.155284818	0.9776956093	0.1098872909
4205	0.008403893666	0.1552788359	0.9776973278	0.1098810142
4206	0.008403797251	0.155276585	0.9776979743	0.109879706
4207	0.008403540742	0.155271377	0.9776994703	0.1098766454
4208	0.008403134129	0.1552626323	0.9777019821	0.1098718108
4209	0.008402613345	0.1552494326	0.9777057733	0.1098652494
4210	0.008402296417	0.1552447332	0.977707123	0.1098612078
4211	0.008402094881	0.1552402759	0.9777084031	0.1098584541
4212	0.008401798756	0.1552347431	0.977709992	0.1098540561
4213	0.008401610553	0.1552315418	0.9777109114	0.1098518134
4214	0.00840138822	0.1552265455	0.9777123462	0.1098490315
4215	0.008400995498	0.1552209687	0.9777139475	0.1098433815
4216	0.008400717091	0.1552150074	0.9777156593	0.109839919
4217	0.008400435522	0.1552109752	0.9777168171	0.1098361463
4218	0.008400186386	0.1552056158	0.977718356	0.1098323731
4219	0.008399927562	0.1551976397	0.977720646	0.1098289398
4220	0.008399803094	0.1551949657	0.9777214138	0.1098274102
4221	0.00839958265	0.1551887831	0.9777231888	0.1098244319
4222	0.008399149659	0.1551796442	0.9777258124	0.1098188792
4223	0.008399025856	0.1551767178	0.9777266525	0.1098171647
4224	0.008398709376	0.1551694087	0.9777287507	0.1098132079
4225	0.008398359408	0.155159897	0.977731481	0.1098086912
4226	0.008397867136	0.15515328	0.9777333803	0.10980207
4227	0.008397222714	0.1551433679	0.9777362252	0.1097936586
4228	0.008397144195	0.155139907	0.9777372186	0.1097926173
4229	0.008396899717	0.1551344825	0.9777387754	0.1097890866
4230	0.008396747765	0.1551313339	0.977739679	0.1097871302
4231	0.008396417058	0.1551248759	0.9777415323	0.1097828878
4232	0.008396088434	0.1551167088	0.977743876	0.109778943
4233	0.008395707669	0.1551107692	0.9777455804	0.1097737174
4234	0.008395413496	0.1551061857	0.9777468956	0.1097695495
4235	0.008395221807	0.1551025273	0.9777479454	0.1097669345
4236	0.00839507908	0.1551002356	0.9777486029	0.10976515
4237	0.008394560639	0.1550867035	0.9777524855	0.1097587215
4238	0.008394027952	0.1550746485	0.977755944	0.1097520214
4239	0.008393832088	0.155071976	0.9777567107	0.1097493164
4240	0.008393437376	0.1550645357	0.9777588451	0.1097443512
4241	0.00839298112	0.1550558547	0.9777613353	0.1097385059
4242	0.008392642529	0.1550481552	0.9777635438	0.1097341952
4243	0.008392359533	0.1550397212	0.9777659629	0.1097302634
4244	0.008392119026	0.1550349674	0.9777673263	0.1097270891
4245	0.008391829514	0.1550299535	0.9777687643	0.1097234404
4246	0.008391489877	0.1550211782	0.977771281	0.1097190651
4247	0.008391276349	0.1550174156	0.97777236	0.1097161644
4248	0.008390756508	0.1550081391	0.9777750202	0.1097097924
4249	0.008390459118	0.1550020461	0.9777767674	0.1097061944
4250	0.008390221152	0.1549972908	0.977778131	0.1097028023
4251	0.008389961292	0.1549925529	0.9777794895	0.1096996373
4252	0.008389693753	0.1549854799	0.9777815175	0.1096961903
4253	0.00838940677	0.1549787098	0.9777834585	0.1096925566
4254	0.008389179375	0.1549743122	0.9777847193	0.1096895458
4255	0.008388933597	0.154967555	0.9777866566	0.1096866749
4256	0.008388376733	0.1549574586	0.9777895509	0.1096791923
4257	0.00838792945	0.1549521335	0.9777910774	0.1096732174
4258	0.00838775416	0.1549491741	0.9777919258	0.1096710146
4259	0.008387677937	0.1549467487	0.977792621	0.1096700141
4260	0.008387471636	0.1549414246	0.9777941471	0.1096672897
4261	0.008387299118	0.1549367662	0.9777954823	0.1096649855
4262	0.008386906587	0.1549281004	0.9777979661	0.1096602993
4263	0.008386714325	0.154923243	0.9777993583	0.1096578226
4264	0.008386358129	0.1549155801	0.9778015544	0.1096532309
4265	0.008386221695	0.15491194	0.9778025976	0.1096513336
4266	0.008385961668	0.1549053006	0.9778045003	0.1096481715
4267	0.008385734052	0.1549010546	0.9778057171	0.1096452982
4268	0.008385116107	0.1548934374	0.9778078998	0.1096373763
4269	0.008384926666	0.1548890455	0.9778091583	0.1096349904
4270	0.008384568016	0.1548818628	0.9778112163	0.1096299142
4271	0.008384453776	0.154879081	0.9778120134	0.1096283327
4272	0.008384241882	0.1548743621	0.9778133654	0.1096255278
4273	0.008383986409	0.1548695935	0.9778147317	0.1096219017
4274	0.008383645644	0.1548634536	0.9778164907	0.10961745
4275	0.008383253692	0.1548564674	0.9778184922	0.1096117212
4276	0.008383036248	0.1548525014	0.9778196283	0.1096088422
4277	0.008382817134	0.1548474023	0.977821089	0.1096056436
4278	0.008382614006	0.1548433225	0.9778222577	0.1096031168
4279	0.008382344799	0.1548377218	0.977823862	0.1095999961
4280	0.008382080126	0.1548303953	0.9778259606	0.109596644
4281	0.008381764522	0.1548252813	0.9778274254	0.1095927578
4282	0.008381684514	0.1548229817	0.977828084	0.1095917987
4283	0.008381413628	0.1548179203	0.9778295337	0.1095877464
4284	0.008381064571	0.154812832	0.977830991	0.1095827177
4285	0.008380709545	0.1548077807	0.9778324377	0.1095776099
4286	0.008380459918	0.1548025308	0.9778339411	0.1095741739
4287	0.008380136947	0.1547953823	0.9778359883	0.1095702845
4288	0.008379908018	0.1547899218	0.9778375519	0.1095669736
4289	0.008379720375	0.1547850157	0.9778389568	0.1095644878
4290	0.008379500133	0.1547780177	0.9778409606	0.1095618493
4291	0.00837924108	0.1547722639	0.9778426081	0.1095582552
4292	0.008378705661	0.1547623789	0.9778454383	0.1095510564
4293	0.008378479418	0.1547573903	0.9778468665	0.1095482508
4294	0.008378301183	0.1547538307	0.9778478856	0.1095459175
4295	0.00837806501	0.1547482963	0.97784947	0.1095430567
4296	0.008377635491	0.154738448	0.9778522893	0.1095376938
4297	0.008377355367	0.1547328614	0.9778538885	0.1095342149
4298	0.008377073096	0.1547272542	0.9778554935	0.1095303389
4299	0.008376767462	0.154718752	0.9778579271	0.1095260782
4300	0.008376451684	0.1547115678	0.9778599833	0.1095223091
4301	0.008376217568	0.1547054746	0.9778617272	0.1095193297
4302	0.008376080411	0.1547022056	0.9778626628	0.1095176877
4303	0.008376006324	0.1546998719	0.9778633307	0.1095167939
4304	0.008375772937	0.1546956842	0.9778645292	0.1095135592
4305	0.008375480033	0.1546872357	0.9778669469	0.1095094774
4306	0.008375294314	0.1546827601	0.9778682276	0.1095072074
4307	0.00837502544	0.154677465	0.9778697428	0.1095033739
4308	0.00837480169	0.1546718375	0.9778713531	0.1095007648
4309	0.008374513768	0.1546658902	0.9778730548	0.1094971491
4310	0.008374311831	0.1546603615	0.9778746367	0.1094944875
4311	0.00837398475	0.1546537708	0.9778765223	0.1094905902
4312	0.008373791095	0.1546494227	0.9778777663	0.1094881066
4313	0.008373464996	0.1546440833	0.9778792939	0.1094836113
4314	0.008373259961	0.1546399693	0.9778804708	0.109480881
4315	0.008372686535	0.1546298232	0.9778833733	0.1094734825
4316	0.008372451468	0.1546239627	0.9778850497	0.1094706709
4317	0.008372136681	0.1546185556	0.9778865964	0.1094662895
4318	0.00837188279	0.1546129526	0.977888199	0.1094629367
4319	0.008371681688	0.1546081217	0.9778895808	0.1094599603
4320	0.00837157196	0.1546047161	0.9778905548	0.1094584536
4321	0.008371340096	0.1545998954	0.9778919336	0.1094555947
4322	0.008371129689	0.1545953459	0.9778932347	0.1094530742
4323	0.00837071058	0.1545877865	0.9778953966	0.1094475057
4324	0.008370285452	0.1545786934	0.977897997	0.1094415588
4325	0.008369874358	0.1545719534	0.9778999244	0.1094358983
4326	0.008369679981	0.1545677464	0.9779011274	0.1094331724
4327	0.008369380808	0.1545614725	0.9779029213	0.1094290333
4328	0.008369035856	0.1545540953	0.9779050306	0.1094241529
4329	0.008368420381	0.1545451916	0.9779075763	0.1094157854
4330	0.008368087624	0.1545390171	0.9779093416	0.1094114467
4331	0.00836785708	0.1545337736	0.9779108406	0.1094084359
4332	0.008367552775	0.1545269984	0.9779127775	0.1094042818
4333	0.008367161175	0.1545171054	0.9779156055	0.1093997077
4334	0.008366857343	0.1545118083	0.9779171196	0.1093955063
4335	0.008366694097	0.1545080792	0.9779181855	0.1093934421
4336	0.008366292233	0.1544992279	0.9779207155	0.1093882628
4337	0.00836596267	0.1544927839	0.9779225572	0.1093837925
4338	0.008365237913	0.154484096	0.9779250402	0.1093739505
4339	0.008364965897	0.1544773328	0.977926973	0.1093705787
4340	0.008364682633	0.1544724494	0.9779283686	0.1093670539
4341	0.008364352378	0.1544636396	0.9779308861	0.1093630925
4342	0.008364080464	0.1544567033	0.9779328681	0.1093596751
4343	0.008363463689	0.1544489454	0.9779350848	0.1093510276
4344	0.008363216247	0.1544418936	0.9779370996	0.1093477916
4345	0.008362871406	0.1544363552	0.9779386819	0.1093433901
4346	0.008362652069	0.1544295117	0.9779406371	0.1093407694
4347	0.008361996897	0.1544194846	0.9779435016	0.1093319812
4348	0.008361836803	0.1544164928	0.9779443563	0.1093300919
4349	0.008361565744	0.1544096452	0.9779463124	0.1093268063
4350	0.008361323889	0.1544035687	0.9779480481	0.1093237483
4351	0.008361146865	0.1544000618	0.9779490498	0.1093214654
4352	0.008360884973	0.1543944173	0.977950662	0.109318341
4353	0.008360247709	0.154386089	0.9779530407	0.1093094565
4354	0.008359954889	0.154378698	0.9779551516	0.1093060487
4355	0.008359568314	0.1543689284	0.9779579416	0.1093007226
4356	0.008359381028	0.1543649059	0.9779590904	0.1092983057
4357	0.008359088944	0.1543559462	0.9779616489	0.1092946728
4358	0.008358809708	0.1543504142	0.9779632285	0.1092903877
4359	0.008358615476	0.1543445794	0.9779648946	0.1092878648
4360	0.008358479885	0.1543421728	0.9779655817	0.1092862778
4361	0.008358214326	0.1543375115	0.9779669126	0.1092829679
4362	0.008357974321	0.154333084	0.9779681768	0.1092795052
4363	0.008357837703	0.1543302275	0.9779689923	0.1092777512
4364	0.00835748856	0.1543230554	0.9779710399	0.1092733429
4365	0.008357382676	0.1543206441	0.9779717283	0.1092720629
4366	0.008357036318	0.1543148732	0.9779733758	0.1092672369
4367	0.008356918839	0.1543113869	0.9779743711	0.1092654966
4368	0.008356412455	0.154302503	0.9779769071	0.1092591074
4369	0.008356177965	0.1542965182	0.9779786154	0.1092562887
4370	0.008355858974	0.1542896018	0.9779805896	0.1092523783
4371	0.008355695431	0.1542869746	0.9779813395	0.1092501222
4372	0.008355415412	0.1542820159	0.9779827548	0.109246243
4373	0.008355144565	0.1542767029	0.9779842712	0.109242405
4374	0.008354860614	0.1542701171	0.9779861508	0.109238956
4375	0.008354639044	0.1542653001	0.9779875255	0.1092356698
4376	0.008354336606	0.1542599099	0.9779890637	0.1092314693
4377	0.008353881912	0.1542519161	0.9779913449	0.1092250456
4378	0.008353612472	0.1542465047	0.9779928891	0.1092215027
4379	0.008353521194	0.1542436597	0.9779937009	0.109220453
4380	0.008353411691	0.1542409869	0.9779944636	0.1092190114
4381	0.008353113937	0.1542346103	0.977996283	0.109215245
4382	0.008352627772	0.1542289713	0.977997892	0.1092084842
4383	0.008352220415	0.1542205218	0.9780003027	0.1092031176
4384	0.008351934865	0.1542152373	0.9780018103	0.1091992151
4385	0.008351620954	0.1542089228	0.9780036118	0.1091950439
4386	0.00835123551	0.1542007305	0.9780059488	0.1091899209
4387	0.008350885818	0.1541926837	0.9780082442	0.1091856063
4388	0.00835066111	0.1541859251	0.9780101721	0.1091825299
4389	0.008350363892	0.1541780885	0.9780124073	0.1091784557
4390	0.008349969717	0.1541722888	0.9780140615	0.1091729715
4391	0.008349735912	0.1541676813	0.9780153756	0.1091700106
4392	0.008349469547	0.1541627348	0.9780167863	0.1091663011
4393	0.008349024167	0.1541539465	0.9780192926	0.1091603747
4394	0.008348679754	0.1541474904	0.9780211337	0.1091559179
4395	0.008348332439	0.1541380987	0.9780238119	0.1091516308
4396	0.008348160384	0.1541348743	0.9780247313	0.1091495502
4397	0.00834788655	0.1541301898	0.978026067	0.1091460957
4398	0.008347632459	0.1541265112	0.9780271159	0.1091424053
4399	0.008347418642	0.1541223813	0.9780282934	0.1091396677
4400	0.008347146379	0.1541151012	0.9780303691	0.1091362565
4401	0.008346799381	0.1541097322	0.9780318998	0.1091317822
4402	0.008346607409	0.1541062805	0.9780328839	0.1091291745
4403	0.0083461085	0.1540983484	0.9780351452	0.1091228502
4404	0.008345884351	0.154092416	0.9780368363	0.1091194378
4405	0.008345679257	0.1540878436	0.9780381397	0.1091169806
4406	0.008345286418	0.1540815378	0.9780399372	0.1091112341
4407	0.008344927696	0.15407632	0.9780414245	0.1091065155
4408	0.008344743042	0.1540731462	0.9780423291	0.1091041028
4409	0.008344456088	0.1540675636	0.9780439203	0.1091005919
4410	0.008344208984	0.1540610353	0.9780457809	0.1090972978
4411	0.008343933964	0.1540545233	0.9780476369	0.1090937834
4412	0.008343821171	0.1540516629	0.9780484521	0.1090923315
4413	0.008343612646	0.1540449958	0.9780503521	0.1090895771
4414	0.00834326504	0.1540380028	0.9780523449	0.1090852734
4415	0.008342972694	0.1540321451	0.9780540141	0.1090816884
4416	0.008342707053	0.1540260283	0.978055757	0.109078186
4417	0.008342213461	0.1540153083	0.9780588115	0.1090719839
4418	0.008341933365	0.1540078517	0.978060936	0.1090680954
4419	0.008341652267	0.1540028013	0.9780623749	0.1090645346
4420	0.008341383045	0.1539945254	0.9780647326	0.1090611111
4421	0.008341086723	0.1539890279	0.9780662987	0.1090572716
4422	0.008340829701	0.1539851166	0.978067413	0.1090535269
4423	0.008340588967	0.153978472	0.9780693057	0.1090505196
4424	0.008340223258	0.1539688223	0.9780720544	0.1090459551
4425	0.008340024698	0.1539640662	0.9780734091	0.1090433013
4426	0.008339717676	0.1539576878	0.9780752258	0.109038921
4427	0.008339563379	0.1539548493	0.9780760342	0.1090371097
4428	0.00833903436	0.1539465576	0.9780783957	0.1090302263
4429	0.0083388702	0.1539429808	0.9780794144	0.1090282186
4430	0.008338587769	0.1539342243	0.9780819081	0.1090248126
4431	0.008338253506	0.15392627	0.9780841732	0.109020589
4432	0.008338034089	0.1539202496	0.9780858875	0.1090178697
4433	0.008337663746	0.1539101338	0.9780887678	0.1090133671
4434	0.008337337317	0.1539029345	0.9780908176	0.10900931
4435	0.008337168228	0.1538988444	0.9780919821	0.109007231
4436	0.008336952904	0.1538950388	0.9780930656	0.1090042813
4437	0.008336581668	0.1538864973	0.9780954973	0.1089995823
4438	0.008336186672	0.1538791417	0.9780975912	0.1089944946
4439	0.008335942494	0.1538725255	0.9780994746	0.1089914312
4440	0.008335716989	0.153866326	0.9781012393	0.108988611
4441	0.00833526686	0.1538562577	0.9781041052	0.1089833929
4442	0.008334881567	0.1538485619	0.9781062955	0.1089782778
4443	0.008334605423	0.1538406759	0.97810854	0.108974729
4444	0.00833444371	0.1538368864	0.9781096184	0.1089726736
4445	0.008334065134	0.153829032	0.9781118537	0.1089681153
4446	0.008333949402	0.1538264806	0.9781125797	0.1089664608
4447	0.008333546965	0.1538195595	0.9781145493	0.1089615769
4448	0.008333306789	0.1538162167	0.9781155005	0.1089584603
4449	0.008332817173	0.1538059694	0.9781184163	0.1089523186
4450	0.008332421744	0.1537987526	0.9781204697	0.1089469488
4451	0.008332156063	0.1537917428	0.978122464	0.108943652
4452	0.008331731426	0.153783489	0.9781248123	0.1089379945
4453	0.008331370244	0.1537774317	0.9781265355	0.1089331612
4454	0.008331193711	0.153773141	0.9781277561	0.1089306227
4455	0.008330921623	0.1537665581	0.9781296287	0.1089271705
4456	0.008330406234	0.1537559242	0.9781326536	0.1089207885
4457	0.008329931696	0.1537500296	0.9781343302	0.1089139234
4458	0.008329569503	0.1537429803	0.9781363352	0.1089093111
4459	0.008329458737	0.1537407232	0.9781369772	0.1089077407
4460	0.008329101069	0.1537319741	0.9781394655	0.1089025028
4461	0.008328774281	0.153724762	0.9781415165	0.1088985323
4462	0.008328492426	0.1537176258	0.9781435459	0.108895137
4463	0.008328125344	0.1537095389	0.9781458455	0.1088898847
4464	0.00832772398	0.1536991317	0.9781488048	0.1088847028
4465	0.008327341922	0.1536900421	0.9781513892	0.1088800425
4466	0.008326953054	0.1536820653	0.9781536571	0.1088749911
4467	0.008326716659	0.1536757309	0.978155458	0.1088718974
4468	0.008326468673	0.1536699751	0.9781570943	0.1088686598
4469	0.008325986966	0.1536604569	0.9781598001	0.1088620573
4470	0.008325441777	0.1536510561	0.9781624723	0.1088548102
4471	0.008325067984	0.1536450778	0.9781641716	0.1088500154
4472	0.008324702152	0.1536383266	0.9781660905	0.1088450357
4473	0.008324377946	0.1536295888	0.9781685739	0.1088405991
4474	0.008324162853	0.1536245032	0.9781700193	0.1088377114
4475	0.008323781408	0.1536179588	0.9781718792	0.108832888
4476	0.008323559157	0.1536144	0.9781728905	0.1088299977
4477	0.008323018491	0.1536048838	0.9781755947	0.1088229722
4478	0.008322794608	0.1535994197	0.9781771474	0.1088199955
4479	0.008322538949	0.153594193	0.9781786326	0.1088169222
4480	0.008322396628	0.1535900458	0.9781798109	0.1088151788
4481	0.008321992052	0.1535835528	0.9781816558	0.1088098519
4482	0.008321504653	0.15357151	0.9781850773	0.1088036374
4483	0.008321003128	0.153562709	0.9781875776	0.1087974975
4484	0.008320742109	0.1535565573	0.9781893252	0.1087938925
4485	0.008320509321	0.1535520444	0.9781906072	0.1087907847
4486	0.008320307063	0.1535471122	0.9781920082	0.1087883406
4487	0.0083199058	0.1535412184	0.9781936823	0.1087825364
4488	0.008319523743	0.1535334773	0.9781958811	0.1087775752
4489	0.008319050686	0.1535273035	0.9781976346	0.1087708131
4490	0.00831873045	0.1535206205	0.9781995327	0.1087665399
4491	0.008318549821	0.153516851	0.9782006032	0.1087642334
4492	0.008318261302	0.1535103257	0.9782024564	0.1087606085
4493	0.008317814101	0.1535002775	0.9782053099	0.108755149
4494	0.008317468514	0.1534926814	0.9782074669	0.1087503604
4495	0.008317159899	0.1534854842	0.9782095105	0.1087466148
4496	0.008316918423	0.1534790043	0.9782113504	0.1087437268
4497	0.008316534558	0.1534707282	0.9782137002	0.1087388885
4498	0.008316494322	0.1534700917	0.9782138809	0.1087383422
4499	0.008316214689	0.153463449	0.9782157668	0.1087348514
4500	0.00831601967	0.1534588958	0.9782170594	0.1087323632
4501	0.008315687611	0.153455266	0.9782180899	0.1087277125
4502	0.008315293852	0.1534488107	0.9782199224	0.1087222986
4503	0.008315188605	0.1534462109	0.9782206604	0.1087208877
4504	0.008315105102	0.1534438798	0.9782213221	0.1087196255
4505	0.008314825991	0.1534373233	0.9782231833	0.1087161091
4506	0.008314606805	0.1534324728	0.9782245601	0.1087132254
4507	0.008314222926	0.1534272941	0.97822603	0.1087082356
4508	0.008313751122	0.1534190389	0.978228373	0.1087021983
4509	0.008313423397	0.1534128598	0.9782301267	0.1086977419
4510	0.008313114137	0.1534058088	0.9782321278	0.1086939312
4511	0.008312901162	0.1534011174	0.9782334592	0.1086912387
4512	0.00831261337	0.1533966012	0.9782347408	0.1086872948
4513	0.008312431817	0.1533923385	0.9782359504	0.1086851323
4514	0.008312278018	0.1533888319	0.9782369455	0.1086829155
4515	0.008311869717	0.1533826168	0.9782387091	0.1086774321
4516	0.00831161406	0.1533765252	0.9782404376	0.1086743796
4517	0.008311310379	0.1533703852	0.9782421797	0.1086706575
4518	0.008311113674	0.1533650861	0.9782436832	0.1086682611
4519	0.008310809651	0.1533592239	0.9782453464	0.1086638423
4520	0.008310628888	0.1533535474	0.9782469568	0.1086616365
4521	0.008310406538	0.1533487921	0.9782483059	0.1086589078
4522	0.008310130726	0.1533406125	0.9782506262	0.1086553258
4523	0.008309756638	0.1533324604	0.9782529387	0.1086504872
4524	0.00830947372	0.1533271248	0.9782544522	0.1086469036
4525	0.00830913022	0.1533204326	0.9782563504	0.1086427273
4526	0.008308790853	0.1533148301	0.9782579394	0.1086381271
4527	0.008308433534	0.1533078522	0.9782599185	0.1086337509
4528	0.008308124852	0.1533021519	0.9782615352	0.1086300888
4529	0.008307882897	0.1532983251	0.9782626204	0.1086268717
4530	0.008307783484	0.1532953752	0.978263457	0.1086253284
4531	0.008307319969	0.153286853	0.9782658737	0.1086191317
4532	0.008307070526	0.1532796973	0.9782679029	0.1086156717
4533	0.008306881452	0.1532757492	0.9782690224	0.1086128685
4534	0.008306712726	0.1532712885	0.9782702872	0.1086106293
4535	0.008306459022	0.1532655938	0.9782719019	0.1086069796
4536	0.008306166065	0.1532563956	0.9782745098	0.1086034362
4537	0.00830598268	0.1532525797	0.9782755917	0.1086011935
4538	0.00830573386	0.15324747	0.9782770403	0.1085982595
4539	0.008305605773	0.1532442858	0.978277943	0.1085966965
4540	0.008305282206	0.1532371632	0.9782799622	0.108592155
4541	0.008305021646	0.1532312984	0.9782816248	0.1085885162
4542	0.008304782911	0.1532242514	0.9782836223	0.1085854649
4543	0.008304475643	0.1532187029	0.9782851951	0.1085816064
4544	0.008304241796	0.1532134388	0.9782866872	0.1085787112
4545	0.00830396418	0.1532076058	0.9782883404	0.1085753005
4546	0.008303646624	0.153200258	0.9782904229	0.1085708885
4547	0.008303308584	0.1531927604	0.9782925478	0.1085666541
4548	0.008303129286	0.1531890206	0.9782936077	0.1085643159
4549	0.008302997847	0.1531852345	0.9782946806	0.1085627411
4550	0.008302698044	0.1531776421	0.9782968321	0.1085591593
4551	0.008302361037	0.1531690619	0.9782992635	0.1085549708
4552	0.008302092335	0.153164911	0.9783004396	0.1085510478
4553	0.008301687946	0.1531531624	0.9783037685	0.1085460628
4554	0.008301382178	0.15314896	0.9783049591	0.1085417148
4555	0.008301057355	0.1531382824	0.9783079842	0.1085372416
4556	0.008301005308	0.1531375361	0.9783081956	0.1085365367
4557	0.008300702602	0.1531322949	0.9783096804	0.1085326876
4558	0.008300593355	0.1531295737	0.9783104513	0.1085313423
4559	0.008300315261	0.1531233344	0.9783122187	0.108527837
4560	0.008299961869	0.1531136341	0.9783149665	0.1085235693
4561	0.0082995402	0.1531046294	0.978317517	0.1085185082
4562	0.008299190497	0.1530978795	0.9783194288	0.1085142659
4563	0.008299060698	0.153094077	0.9783205058	0.1085125286
4564	0.008298594193	0.1530874892	0.9783223715	0.1085062294
4565	0.00829843453	0.1530843398	0.9783232634	0.1085043599
4566	0.008298275018	0.1530803656	0.9783243889	0.1085023126
4567	0.008298151187	0.1530760798	0.9783256026	0.1085008491
4568	0.008297953352	0.1530712344	0.9783269747	0.1084985459
4569	0.008297692418	0.1530663831	0.9783283484	0.1084954208
4570	0.008297429054	0.1530595485	0.9783302837	0.1084916129
4571	0.008297173396	0.1530542828	0.9783317747	0.1084884388
4572	0.0082967046	0.1530458342	0.9783341668	0.1084823193
4573	0.008296495657	0.1530410811	0.9783355125	0.1084794685
4574	0.008296239487	0.153036711	0.9783367498	0.1084762477
4575	0.008295926603	0.1530302433	0.9783385808	0.1084719586
4576	0.008295477682	0.1530196312	0.978341585	0.1084663146
4577	0.008295226209	0.1530146635	0.9783429912	0.1084628513
4578	0.00829502664	0.1530089319	0.9783446137	0.1084604081
4579	0.008294856647	0.1530057745	0.9783455074	0.10845818
4580	0.008294605949	0.1530008102	0.9783469125	0.1084548976
4581	0.008294420541	0.1529968449	0.9783480349	0.1084524014
4582	0.008294194193	0.1529919661	0.9783494157	0.1084498586
4583	0.008293985608	0.1529871863	0.9783507685	0.1084468041
4584	0.008293802118	0.1529830019	0.9783519528	0.1084442482
4585	0.008293538015	0.1529783205	0.9783532777	0.1084409208
