iter	Passed	Remaining
4769	62123	2995
4770	62132	2982
4771	62140	2969
4772	62149	2955
4773	62158	2942
4774	62168	2929
4775	62176	2916
4776	62185	2902
4777	62193	2889
4778	62201	2876
4779	62214	2863
4780	62224	2850
4781	62233	2837
4782	62243	2823
4783	62253	2810
4784	62263	2797
4785	62274	2784
4786	62290	2771
4787	62308	2758
4788	62322	2745
4789	62335	2732
4790	62345	2719
4791	62362	2706
4792	62374	2693
4793	62384	2680
4794	62393	2667
4795	62406	2654
4796	62416	2641
4797	62425	2628
4798	62434	2614
4799	62443	2601
4800	62456	2588
4801	62465	2575
4802	62475	2562
4803	62483	2549
4804	62492	2536
4805	62506	2523
4806	62516	2510
4807	62525	2496
4808	62535	2483
4809	62545	2470
4810	62557	2457
4811	62571	2444
4812	62585	2431
4813	62601	2418
4814	62615	2405
4815	62625	2392
4816	62638	2379
4817	62658	2366
4818	62679	2354
4819	62693	2341
4820	62714	2328
4821	62727	2315
4822	62737	2302
4823	62751	2289
4824	62760	2276
4825	62769	2263
4826	62778	2249
4827	62787	2236
4828	62798	2223
4829	62808	2210
4830	62817	2197
4831	62826	2184
4832	62835	2171
4833	62845	2158
4834	62855	2145
4835	62865	2131
4836	62873	2118
4837	62882	2105
4838	62893	2092
4839	62903	2079
4840	62921	2066
4841	62935	2053
4842	62953	2040
4843	62970	2027
4844	62981	2014
4845	62994	2001
4846	63004	1988
4847	63014	1975
4848	63023	1962
4849	63032	1949
4850	63045	1936
4851	63061	1923
4852	63077	1910
4853	63097	1897
4854	63114	1884
4855	63128	1872
4856	63141	1859
4857	63152	1845
4858	63161	1832
4859	63171	1819
4860	63187	1806
4861	63203	1793
4862	63217	1780
4863	63231	1767
4864	63247	1755
4865	63260	1742
4866	63269	1728
4867	63279	1715
4868	63291	1702
4869	63301	1689
4870	63310	1676
4871	63319	1663
4872	63329	1650
4873	63349	1637
4874	63359	1624
4875	63376	1611
4876	63393	1598
4877	63403	1585
4878	63412	1572
4879	63421	1559
4880	63431	1546
4881	63440	1533
4882	63450	1520
4883	63459	1507
4884	63467	1494
4885	63478	1481
4886	63489	1468
4887	63498	1454
4888	63507	1441
4889	63516	1428
4890	63527	1415
4891	63537	1402
4892	63547	1389
4893	63556	1376
4894	63565	1363
4895	63575	1350
4896	63593	1337
4897	63608	1324
4898	63624	1311
4899	63645	1298
4900	63658	1285
4901	63669	1272
4902	63680	1259
4903	63691	1246
4904	63705	1233
4905	63723	1220
4906	63739	1208
4907	63754	1195
4908	63770	1182
4909	63784	1169
4910	63794	1156
4911	63803	1143
4912	63813	1130
4913	63824	1116
4914	63833	1103
4915	63850	1091
4916	63864	1078
4917	63884	1065
4918	63899	1052
4919	63911	1039
4920	63924	1026
4921	63935	1013
4922	63944	1000
4923	63953	987
4924	63963	974
4925	63975	961
4926	63984	948
4927	63994	934
4928	64008	922
4929	64024	909
4930	64036	896
4931	64048	883
4932	64059	870
4933	64073	857
4934	64084	844
4935	64094	831
4936	64102	818
4937	64112	804
4938	64122	791
4939	64131	778
4940	64139	765
4941	64148	752
4942	64156	739
4943	64167	726
4944	64176	713
4945	64185	700
4946	64194	687
4947	64203	674
4948	64213	661
4949	64224	648
4950	64234	635
4951	64243	622
4952	64255	609
4953	64275	596
4954	64289	583
4955	64305	570
4956	64323	557
4957	64333	544
4958	64343	531
4959	64352	518
4960	64364	505
4961	64375	493
4962	64392	480
4963	64410	467
4964	64425	454
4965	64440	441
4966	64455	428
4967	64467	415
4968	64477	402
4969	64486	389
4970	64494	376
4971	64506	363
4972	64519	350
4973	64536	337
4974	64554	324
4975	64571	311
4976	64586	298
4977	64597	285
4978	64609	272
4979	64619	259
4980	64628	246
4981	64637	233
4982	64647	220
4983	64658	207
4984	64668	194
4985	64678	181
4986	64687	168
4987	64697	155
4988	64709	142
4989	64727	129
4990	64740	116
4991	64758	103
4992	64774	90
4993	64790	77
4994	64806	64
4995	64819	51
4996	64831	38
4997	64841	25
4998	64852	12
4999	64862	0
